annee,mois,num_jour,jour,nb_naiss_jour,phase_(deg)
1979,Février,12,lundi,2056,3.4938
1979,Février,13,mardi,2035,13.7605
1979,Février,14,mercredi,2121,24.6151
1979,Février,15,jeudi,2022,35.6226
1979,Février,16,vendredi,1945,46.7877
1979,Février,17,samedi,1928,58.1477
1979,Février,18,dimanche,1807,69.7523
1979,Février,19,lundi,2056,81.6575
1979,Février,20,mardi,2030,93.9189
1979,Février,21,mercredi,2065,106.5828
1979,Février,22,jeudi,2066,119.6739
1979,Février,23,vendredi,2089,133.1822
1979,Février,24,samedi,1916,147.0504
1979,Février,25,dimanche,1763,161.1677
1979,Février,26,lundi,2073,175.3308
1979,Février,27,mardi,1952,170.3721
1979,Février,28,mercredi,2099,156.4705
1979,Mars,1,jeudi,2126,142.919
1979,Mars,2,vendredi,2115,129.8172
1979,Mars,3,samedi,1929,117.1975
1979,Mars,4,dimanche,1795,105.0442
1979,Mars,5,lundi,2099,93.3072
1979,Mars,6,mardi,2103,81.9156
1979,Mars,7,mercredi,2015,70.7889
1979,Mars,8,jeudi,2053,59.8458
1979,Mars,9,vendredi,2104,49.0096
1979,Mars,10,samedi,1976,38.2126
1979,Mars,11,dimanche,1872,27.3975
1979,Mars,12,lundi,2042,16.5191
1979,Mars,13,mardi,2057,5.5511
1979,Mars,14,mercredi,2071,5.5991
1979,Mars,15,jeudi,2156,16.8433
1979,Mars,16,vendredi,2127,28.2655
1979,Mars,17,samedi,1910,39.8755
1979,Mars,18,dimanche,1810,51.6947
1979,Mars,19,lundi,2057,63.7494
1979,Mars,20,mardi,2047,76.0689
1979,Mars,21,mercredi,2122,88.6812
1979,Mars,22,jeudi,2067,101.6056
1979,Mars,23,vendredi,2109,114.8435
1979,Mars,24,samedi,1955,128.3678
1979,Mars,25,dimanche,1939,142.1149
1979,Mars,26,lundi,2141,155.9785
1979,Mars,27,mardi,2137,169.781
1979,Mars,28,mercredi,2208,175.9214
1979,Mars,29,jeudi,2146,162.7387
1979,Mars,30,vendredi,2211,149.6547
1979,Mars,31,samedi,1980,136.9711
1979,Avril,1,dimanche,1778,124.7195
1979,Avril,2,lundi,2234,112.8801
1979,Avril,3,mardi,2318,101.4016
1979,Avril,4,mercredi,2225,90.2125
1979,Avril,5,jeudi,2265,79.2316
1979,Avril,6,vendredi,2227,68.3747
1979,Avril,7,samedi,2131,57.5612
1979,Avril,8,dimanche,1914,46.7187
1979,Avril,9,lundi,2214,35.7883
1979,Avril,10,mardi,2300,24.7337
1979,Avril,11,mercredi,2348,13.5844
1979,Avril,12,jeudi,2289,3.4367
1979,Avril,13,vendredi,2325,10.4102
1979,Avril,14,samedi,2240,22.1313
1979,Avril,15,dimanche,1987,34.2269
1979,Avril,16,lundi,2060,46.5639
1979,Avril,17,mardi,2196,59.1106
1979,Avril,18,mercredi,2229,71.8525
1979,Avril,19,jeudi,2281,84.7794
1979,Avril,20,vendredi,2325,97.8788
1979,Avril,21,samedi,2290,111.1287
1979,Avril,22,dimanche,1984,124.4901
1979,Avril,23,lundi,2280,137.9
1979,Avril,24,mardi,2412,151.2609
1979,Avril,25,mercredi,2313,164.3823
1979,Avril,26,jeudi,2290,175.6439
1979,Avril,27,vendredi,2391,168.3998
1979,Avril,28,samedi,2175,156.1865
1979,Avril,29,dimanche,2088,144.0898
1979,Avril,30,lundi,2242,132.2966
1979,Mai,1,mardi,2080,120.8128
1979,Mai,2,mercredi,2304,109.5975
1979,Mai,3,jeudi,2385,98.5869
1979,Mai,4,vendredi,2417,87.7043
1979,Mai,5,samedi,2250,76.8678
1979,Mai,6,dimanche,2091,65.9964
1979,Mai,7,lundi,2345,55.0153
1979,Mai,8,mardi,2414,43.8635
1979,Mai,9,mercredi,2431,32.5047
1979,Mai,10,jeudi,2398,20.9642
1979,Mai,11,vendredi,2407,9.6029
1979,Mai,12,samedi,2333,5.9996
1979,Mai,13,dimanche,2089,17.0697
1979,Mai,14,lundi,2463,29.5937
1979,Mai,15,mardi,2457,42.4494
1979,Mai,16,mercredi,2421,55.4741
1979,Mai,17,jeudi,2385,68.5914
1979,Mai,18,vendredi,2315,81.7503
1979,Mai,19,samedi,2154,94.9121
1979,Mai,20,dimanche,2053,108.0437
1979,Mai,21,lundi,2294,121.1106
1979,Mai,22,mardi,2350,134.0697
1979,Mai,23,mercredi,2260,146.8582
1979,Mai,24,jeudi,2124,159.3518
1979,Mai,25,vendredi,2268,170.9848
1979,Mai,26,samedi,2247,173.1484
1979,Mai,27,dimanche,1982,162.5554
1979,Mai,28,lundi,2294,151.131
1979,Mai,29,mardi,2406,139.8046
1979,Mai,30,mercredi,2210,128.6571
1979,Mai,31,jeudi,2332,117.6691
1979,Juin,1,vendredi,2304,106.7878
1979,Juin,2,samedi,2132,95.9437
1979,Juin,3,dimanche,1949,85.0589
1979,Juin,4,lundi,1978,74.0527
1979,Juin,5,mardi,2251,62.8484
1979,Juin,6,mercredi,2232,51.3806
1979,Juin,7,jeudi,2251,39.6069
1979,Juin,8,vendredi,2188,27.5328
1979,Juin,9,samedi,2107,15.3233
1979,Juin,10,dimanche,2048,5.2095
1979,Juin,11,lundi,2223,12.6637
1979,Juin,12,mardi,2318,25.5501
1979,Juin,13,mercredi,2120,38.8972
1979,Juin,14,jeudi,2275,52.3369
1979,Juin,15,vendredi,2201,65.7332
1979,Juin,16,samedi,2110,79.0068
1979,Juin,17,dimanche,1895,92.1103
1979,Juin,18,lundi,2247,105.0182
1979,Juin,19,mardi,2380,117.7181
1979,Juin,20,mercredi,2280,130.2013
1979,Juin,21,jeudi,2340,142.4534
1979,Juin,22,vendredi,2328,154.4335
1979,Juin,23,samedi,2055,165.9718
1979,Juin,24,dimanche,1944,175.0613
1979,Juin,25,lundi,2187,168.9612
1979,Juin,26,mardi,2239,158.1946
1979,Juin,27,mercredi,2253,147.236
1979,Juin,28,jeudi,2232,136.3271
1979,Juin,29,vendredi,2266,125.4743
1979,Juin,30,samedi,2093,114.6357
1979,Juillet,1,dimanche,1874,103.7484
1979,Juillet,2,lundi,2120,92.7385
1979,Juillet,3,mardi,2330,81.5266
1979,Juillet,4,mercredi,2197,70.0348
1979,Juillet,5,jeudi,2170,58.1947
1979,Juillet,6,vendredi,2292,45.9586
1979,Juillet,7,samedi,2153,33.3169
1979,Juillet,8,dimanche,1961,20.3422
1979,Juillet,9,lundi,2224,7.6001
1979,Juillet,10,mardi,2260,8.3947
1979,Juillet,11,mercredi,2253,21.6575
1979,Juillet,12,jeudi,2292,35.4354
1979,Juillet,13,vendredi,2326,49.1713
1979,Juillet,14,samedi,1964,62.7063
1979,Juillet,15,dimanche,1897,75.9587
1979,Juillet,16,lundi,2136,88.893
1979,Juillet,17,mardi,2360,101.5065
1979,Juillet,18,mercredi,2216,113.8171
1979,Juillet,19,jeudi,2276,125.8528
1979,Juillet,20,vendredi,2217,137.6422
1979,Juillet,21,samedi,2056,149.2059
1979,Juillet,22,dimanche,1748,160.5373
1979,Juillet,23,lundi,2138,171.4515
1979,Juillet,24,mardi,2135,175.4522
1979,Juillet,25,mercredi,2214,165.3971
1979,Juillet,26,jeudi,2262,154.609
1979,Juillet,27,vendredi,2344,143.7791
1979,Juillet,28,samedi,2165,132.9281
1979,Juillet,29,dimanche,2038,122.0179
1979,Juillet,30,lundi,2145,110.9906
1979,Juillet,31,mardi,2225,99.7768
1979,Août,1,mercredi,2071,88.3009
1979,Août,2,jeudi,2031,76.4878
1979,Août,3,vendredi,2075,64.2712
1979,Août,4,samedi,1970,51.6052
1979,Août,5,dimanche,1869,38.4783
1979,Août,6,lundi,2032,24.9313
1979,Août,7,mardi,2101,11.1088
1979,Août,8,mercredi,2106,3.8609
1979,Août,9,jeudi,2098,17.5925
1979,Août,10,vendredi,2072,31.653
1979,Août,11,samedi,1949,45.4966
1979,Août,12,dimanche,1778,58.9948
1979,Août,13,lundi,2056,72.0867
1979,Août,14,mardi,2175,84.7606
1979,Août,15,mercredi,1841,97.0405
1979,Août,16,jeudi,2048,108.9722
1979,Août,17,vendredi,2001,120.6118
1979,Août,18,samedi,1921,132.0169
1979,Août,19,dimanche,1758,143.2405
1979,Août,20,lundi,2037,154.3283
1979,Août,21,mardi,2077,165.315
1979,Août,22,mercredi,2077,176.1772
1979,Août,23,jeudi,2030,172.7675
1979,Août,24,vendredi,2134,161.8985
1979,Août,25,samedi,1886,150.9783
1979,Août,26,dimanche,1727,139.9889
1979,Août,27,lundi,1960,128.8882
1979,Août,28,mardi,2131,117.6236
1979,Août,29,mercredi,1963,106.1342
1979,Août,30,jeudi,2084,94.3542
1979,Août,31,vendredi,1986,82.2187
1979,Septembre,1,samedi,1946,69.6727
1979,Septembre,2,dimanche,1804,56.6828
1979,Septembre,3,lundi,2002,43.2507
1979,Septembre,4,mardi,1954,29.4255
1979,Septembre,5,mercredi,2061,15.3102
1979,Septembre,6,jeudi,2087,1.13
1979,Septembre,7,vendredi,2128,13.2014
1979,Septembre,8,samedi,1939,27.2333
1979,Septembre,9,dimanche,1797,40.9293
1979,Septembre,10,lundi,2003,54.197
1979,Septembre,11,mardi,2036,66.9987
1979,Septembre,12,mercredi,2106,79.344
1979,Septembre,13,jeudi,2105,91.2763
1979,Septembre,14,vendredi,2127,102.8595
1979,Septembre,15,samedi,1912,114.1665
1979,Septembre,16,dimanche,1846,125.2703
1979,Septembre,17,lundi,2090,136.2383
1979,Septembre,18,mardi,2094,147.128
1979,Septembre,19,mercredi,2099,157.9826
1979,Septembre,20,jeudi,2133,168.8093
1979,Septembre,21,vendredi,2114,178.2532
1979,Septembre,22,samedi,2045,168.9533
1979,Septembre,23,dimanche,1899,157.9028
1979,Septembre,24,lundi,2164,146.6791
1979,Septembre,25,mardi,2174,135.2866
1979,Septembre,26,mercredi,2087,123.6964
1979,Septembre,27,jeudi,2170,111.8685
1979,Septembre,28,vendredi,2158,99.7585
1979,Septembre,29,samedi,1987,87.323
1979,Septembre,30,dimanche,1851,74.5287
1979,Octobre,1,lundi,2114,61.3637
1979,Octobre,2,mardi,2164,47.8504
1979,Octobre,3,mercredi,2206,34.0589
1979,Octobre,4,jeudi,2228,20.1284
1979,Octobre,5,vendredi,2095,6.5292
1979,Octobre,6,samedi,1979,8.5971
1979,Octobre,7,dimanche,1898,21.9856
1979,Octobre,8,lundi,2127,35.2386
1979,Octobre,9,mardi,2134,48.0909
1979,Octobre,10,mercredi,2087,60.4966
1979,Octobre,11,jeudi,2154,72.4704
1979,Octobre,12,vendredi,2136,84.0624
1979,Octobre,13,samedi,1910,95.3433
1979,Octobre,14,dimanche,1812,106.3926
1979,Octobre,15,lundi,2009,117.2906
1979,Octobre,16,mardi,2196,128.1118
1979,Octobre,17,mercredi,1989,138.9189
1979,Octobre,18,jeudi,2031,149.7551
1979,Octobre,19,vendredi,2026,160.6173
1979,Octobre,20,samedi,1965,171.2393
1979,Octobre,21,dimanche,1847,174.7819
1979,Octobre,22,lundi,2032,164.5614
1979,Octobre,23,mardi,2054,153.1201
1979,Octobre,24,mercredi,2023,141.3597
1979,Octobre,25,jeudi,2140,129.3603
1979,Octobre,26,vendredi,2074,117.1326
1979,Octobre,27,samedi,2039,104.6703
1979,Octobre,28,dimanche,1798,91.9635
1979,Octobre,29,lundi,2046,79.008
1979,Octobre,30,mardi,2137,65.8152
1979,Octobre,31,mercredi,2102,52.4227
1979,Novembre,1,jeudi,1736,38.9054
1979,Novembre,2,vendredi,1994,25.3994
1979,Novembre,3,samedi,1966,12.264
1979,Novembre,4,dimanche,1821,5.0083
1979,Novembre,5,lundi,2046,15.8894
1979,Novembre,6,mardi,2189,28.397
1979,Novembre,7,mercredi,2116,40.6936
1979,Novembre,8,jeudi,2102,52.639
1979,Novembre,9,vendredi,1995,64.2306
1979,Novembre,10,samedi,1921,75.5119
1979,Novembre,11,dimanche,1692,86.5504
1979,Novembre,12,lundi,1985,97.4256
1979,Novembre,13,mardi,2151,108.22
1979,Novembre,14,mercredi,2081,119.0134
1979,Novembre,15,jeudi,1976,129.8761
1979,Novembre,16,vendredi,2129,140.861
1979,Novembre,17,samedi,1946,151.9871
1979,Novembre,18,dimanche,1836,163.1677
1979,Novembre,19,lundi,2011,173.3975
1979,Novembre,20,mardi,2099,170.8853
1979,Novembre,21,mercredi,2058,159.5295
1979,Novembre,22,jeudi,2038,147.3361
1979,Novembre,23,vendredi,1984,134.8387
1979,Novembre,24,samedi,1887,122.1468
1979,Novembre,25,dimanche,1821,109.3095
1979,Novembre,26,lundi,2128,96.3573
1979,Novembre,27,mardi,2120,83.3142
1979,Novembre,28,mercredi,2012,70.2065
1979,Novembre,29,jeudi,2019,57.0704
1979,Novembre,30,vendredi,2068,43.9607
1979,Décembre,1,samedi,1982,30.9644
1979,Décembre,2,dimanche,1802,18.2612
1979,Décembre,3,lundi,2057,6.8836
1979,Décembre,4,mardi,2065,9.194
1979,Décembre,5,mercredi,2059,20.5842
1979,Décembre,6,jeudi,2211,32.2697
1979,Décembre,7,vendredi,2173,43.7573
1979,Décembre,8,samedi,2021,54.9995
1979,Décembre,9,dimanche,1746,66.0252
1979,Décembre,10,lundi,2127,76.8935
1979,Décembre,11,mardi,2122,87.6789
1979,Décembre,12,mercredi,2082,98.464
1979,Décembre,13,jeudi,2109,109.3321
1979,Décembre,14,vendredi,2119,120.3617
1979,Décembre,15,samedi,1955,131.619
1979,Décembre,16,dimanche,1754,143.1468
1979,Décembre,17,lundi,2131,154.9401
1979,Décembre,18,mardi,2016,166.8141
1979,Décembre,19,mercredi,2026,175.4193
1979,Décembre,20,jeudi,2031,166.1234
1979,Décembre,21,vendredi,2070,153.4206
1979,Décembre,22,samedi,1931,140.3392
1979,Décembre,23,dimanche,1742,127.1387
1979,Décembre,24,lundi,1844,113.9254
1979,Décembre,25,mardi,1713,100.7642
1979,Décembre,26,mercredi,1914,87.696
1979,Décembre,27,jeudi,1983,74.7466
1979,Décembre,28,vendredi,2247,61.934
1979,Décembre,29,samedi,1951,49.2766
1979,Décembre,30,dimanche,1838,36.8009
1979,Décembre,31,lundi,1976,24.5569
1980,Janvier,1,mardi,1682,12.7088
1980,Janvier,2,mercredi,1920,3.8631
1980,Janvier,3,jeudi,2066,12.1248
1980,Janvier,4,vendredi,2098,23.2633
1980,Janvier,5,samedi,2043,34.3819
1980,Janvier,6,dimanche,1791,45.3605
1980,Janvier,7,lundi,2041,56.2152
1980,Janvier,8,mardi,2091,66.9972
1980,Janvier,9,mercredi,1952,77.7755
1980,Janvier,10,jeudi,2118,88.63
1980,Janvier,11,vendredi,2086,99.6452
1980,Janvier,12,samedi,1979,110.9052
1980,Janvier,13,dimanche,1818,122.4855
1980,Janvier,14,lundi,2043,134.4445
1980,Janvier,15,mardi,2217,146.8108
1980,Janvier,16,mercredi,2194,159.5581
1980,Janvier,17,jeudi,2207,172.4186
1980,Janvier,18,vendredi,2060,172.9446
1980,Janvier,19,samedi,2060,159.6298
1980,Janvier,20,dimanche,1755,145.9406
1980,Janvier,21,lundi,2134,132.2674
1980,Janvier,22,mardi,2241,118.7442
1980,Janvier,23,mercredi,2123,105.4509
1980,Janvier,24,jeudi,2178,92.4285
1980,Janvier,25,vendredi,2279,79.6881
1980,Janvier,26,samedi,1941,67.2208
1980,Janvier,27,dimanche,1843,55.0071
1980,Janvier,28,lundi,2129,43.0257
1980,Janvier,29,mardi,2157,31.2586
1980,Janvier,30,mercredi,2129,19.6977
1980,Janvier,31,jeudi,2163,8.3823
1980,Février,1,vendredi,2128,3.4142
1980,Février,2,samedi,2019,14.1888
1980,Février,3,dimanche,1731,25.1042
1980,Février,4,lundi,2043,35.9445
1980,Février,5,mardi,2151,46.7348
1980,Février,6,mercredi,2109,57.5255
1980,Février,7,jeudi,2217,68.3807
1980,Février,8,vendredi,2117,79.3754
1980,Février,9,samedi,2034,90.591
1980,Février,10,dimanche,1920,102.1108
1980,Février,11,lundi,2182,114.0119
1980,Février,12,mardi,2199,126.356
1980,Février,13,mercredi,2025,139.1762
1980,Février,14,jeudi,2190,152.4652
1980,Février,15,vendredi,2140,166.1646
1980,Février,16,samedi,2058,179.718
1980,Février,17,dimanche,1906,165.6758
1980,Février,18,lundi,2053,151.5393
1980,Février,19,mardi,2096,137.5764
1980,Février,20,mercredi,2138,123.9118
1980,Février,21,jeudi,2232,110.6227
1980,Février,22,vendredi,2153,97.7389
1980,Février,23,samedi,2003,85.2522
1980,Février,24,dimanche,1921,73.1277
1980,Février,25,lundi,2084,61.3173
1980,Février,26,mardi,2129,49.7689
1980,Février,27,mercredi,2165,38.433
1980,Février,28,jeudi,2122,27.2677
1980,Février,29,vendredi,2089,16.2419
1980,Mars,1,samedi,2118,5.3777
1980,Mars,2,dimanche,1864,5.7132
1980,Mars,3,lundi,2138,16.4661
1980,Mars,4,mardi,2252,27.2607
1980,Mars,5,mercredi,2108,38.0863
1980,Mars,6,jeudi,2250,48.9832
1980,Mars,7,vendredi,2309,60.0053
1980,Mars,8,samedi,2030,71.2167
1980,Mars,9,dimanche,1976,82.6886
1980,Mars,10,lundi,2088,94.4942
1980,Mars,11,mardi,2282,106.7014
1980,Mars,12,mercredi,2153,119.3614
1980,Mars,13,jeudi,2255,132.4946
1980,Mars,14,vendredi,2224,146.0737
1980,Mars,15,samedi,2140,160.0004
1980,Mars,16,dimanche,1856,173.8947
1980,Mars,17,lundi,2183,170.9675
1980,Mars,18,mardi,2343,156.9394
1980,Mars,19,mercredi,2250,143.0234
1980,Mars,20,jeudi,2216,129.4683
1980,Mars,21,vendredi,2249,116.36
1980,Mars,22,samedi,2132,103.7201
1980,Mars,23,dimanche,2002,91.5258
1980,Mars,24,lundi,2295,79.7257
1980,Mars,25,mardi,2306,68.2542
1980,Mars,26,mercredi,2193,57.042
1980,Mars,27,jeudi,2309,46.0241
1980,Mars,28,vendredi,2319,35.1468
1980,Mars,29,samedi,2152,24.3783
1980,Mars,30,dimanche,1937,13.7591
1980,Mars,31,lundi,2088,4.2674
1980,Avril,1,mardi,2297,9.0496
1980,Avril,2,mercredi,2339,19.5926
1980,Avril,3,jeudi,2331,30.5003
1980,Avril,4,vendredi,2283,41.5971
1980,Avril,5,samedi,2170,52.8878
1980,Avril,6,dimanche,1935,64.409
1980,Avril,7,lundi,2002,76.2093
1980,Avril,8,mardi,2232,88.3408
1980,Avril,9,mercredi,2309,100.8498
1980,Avril,10,jeudi,2282,113.7655
1980,Avril,11,vendredi,2367,127.0857
1980,Avril,12,samedi,2289,140.7594
1980,Avril,13,dimanche,2082,154.6565
1980,Avril,14,lundi,2398,168.3872
1980,Avril,15,mardi,2484,174.5103
1980,Avril,16,mercredi,2342,162.0532
1980,Avril,17,jeudi,2309,148.5794
1980,Avril,18,vendredi,2393,135.3857
1980,Avril,19,samedi,2169,122.6215
1980,Avril,20,dimanche,2006,110.3127
1980,Avril,21,lundi,2262,98.4321
1980,Avril,22,mardi,2409,86.9219
1980,Avril,23,mercredi,2256,75.7092
1980,Avril,24,jeudi,2429,64.7167
1980,Avril,25,vendredi,2454,53.8707
1980,Avril,26,samedi,2274,43.108
1980,Avril,27,dimanche,2020,32.3848
1980,Avril,28,lundi,2412,21.7045
1980,Avril,29,mardi,2472,11.291
1980,Avril,30,mercredi,2435,4.8819
1980,Mai,1,jeudi,2356,12.9869
1980,Mai,2,vendredi,2446,23.9289
1980,Mai,3,samedi,2354,35.3295
1980,Mai,4,dimanche,2140,47.011
1980,Mai,5,lundi,2359,58.9521
1980,Mai,6,mardi,2484,71.1636
1980,Mai,7,mercredi,2540,83.6642
1980,Mai,8,jeudi,2614,96.4696
1980,Mai,9,vendredi,2528,109.5811
1980,Mai,10,samedi,2321,122.9742
1980,Mai,11,dimanche,2215,136.5851
1980,Mai,12,lundi,2491,150.2895
1980,Mai,13,mardi,2550,163.8029
1980,Mai,14,mercredi,2537,174.7295
1980,Mai,15,jeudi,2202,167.0244
1980,Mai,16,vendredi,2500,154.2987
1980,Mai,17,samedi,2252,141.6254
1980,Mai,18,dimanche,2138,129.2994
1980,Mai,19,lundi,2498,117.3619
1980,Mai,20,mardi,2626,105.7876
1980,Mai,21,mercredi,2451,94.5191
1980,Mai,22,jeudi,2558,83.4826
1980,Mai,23,vendredi,2474,72.5984
1980,Mai,24,samedi,2321,61.7875
1980,Mai,25,dimanche,2089,50.9784
1980,Mai,26,lundi,2146,40.1136
1980,Mai,27,mardi,2406,29.1629
1980,Mai,28,mercredi,2416,18.1745
1980,Mai,29,jeudi,2396,7.7595
1980,Mai,30,vendredi,2316,7.3827
1980,Mai,31,samedi,2260,18.1348
1980,Juin,1,dimanche,2057,29.9864
1980,Juin,2,lundi,2405,42.1997
1980,Juin,3,mardi,2386,54.6666
1980,Juin,4,mercredi,2408,67.3502
1980,Juin,5,jeudi,2459,80.2309
1980,Juin,6,vendredi,2411,93.2922
1980,Juin,7,samedi,2223,106.5115
1980,Juin,8,dimanche,1924,119.8524
1980,Juin,9,lundi,2301,133.2573
1980,Juin,10,mardi,2313,146.6371
1980,Juin,11,mercredi,2356,159.8352
1980,Juin,12,jeudi,2300,172.1952
1980,Juin,13,vendredi,2394,172.1215
1980,Juin,14,samedi,2268,160.2904
1980,Juin,15,dimanche,2036,148.157
1980,Juin,16,lundi,2253,136.2744
1980,Juin,17,mardi,2314,124.6938
1980,Juin,18,mercredi,2270,113.3903
1980,Juin,19,jeudi,2301,102.3081
1980,Juin,20,vendredi,2360,91.375
1980,Juin,21,samedi,2115,80.5107
1980,Juin,22,dimanche,2029,69.6336
1980,Juin,23,lundi,2255,58.6656
1980,Juin,24,mardi,2419,47.5383
1980,Juin,25,mercredi,2216,36.2003
1980,Juin,26,jeudi,2351,24.6329
1980,Juin,27,vendredi,2309,12.9299
1980,Juin,28,samedi,2227,3.5708
1980,Juin,29,dimanche,1925,12.834
1980,Juin,30,lundi,2311,25.3366
1980,Juillet,1,mardi,2451,38.1977
1980,Juillet,2,mercredi,2481,51.2397
1980,Juillet,3,jeudi,2316,64.3869
1980,Juillet,4,vendredi,2544,77.5876
1980,Juillet,5,samedi,2307,90.8023
1980,Juillet,6,dimanche,2040,103.9985
1980,Juillet,7,lundi,2306,117.1452
1980,Juillet,8,mardi,2398,130.2082
1980,Juillet,9,mercredi,2332,143.145
1980,Juillet,10,jeudi,2309,155.8983
1980,Juillet,11,vendredi,2377,168.3437
1980,Juillet,12,samedi,2232,177.1814
1980,Juillet,13,dimanche,1984,166.6354
1980,Juillet,14,lundi,2026,154.9426
1980,Juillet,15,mardi,2350,143.4424
1980,Juillet,16,mercredi,2418,132.1658
1980,Juillet,17,jeudi,2372,121.0801
1980,Juillet,18,vendredi,2419,110.1286
1980,Juillet,19,samedi,2181,99.2405
1980,Juillet,20,dimanche,2020,88.3364
1980,Juillet,21,lundi,2203,77.3328
1980,Juillet,22,mardi,2304,66.1477
1980,Juillet,23,mercredi,2385,54.7061
1980,Juillet,24,jeudi,2409,42.9469
1980,Juillet,25,vendredi,2469,30.8307
1980,Juillet,26,samedi,2260,18.3518
1980,Juillet,27,dimanche,2047,5.6158
1980,Juillet,28,lundi,2243,7.845
1980,Juillet,29,mardi,2399,21.1588
1980,Juillet,30,mercredi,2276,34.6653
1980,Juillet,31,jeudi,2170,48.2157
1980,Août,1,vendredi,2258,61.7156
1980,Août,2,samedi,2277,75.0949
1980,Août,3,dimanche,2090,88.3074
1980,Août,4,lundi,2165,101.3279
1980,Août,5,mardi,2269,114.1458
1980,Août,6,mercredi,2158,126.7586
1980,Août,7,jeudi,2259,139.1663
1980,Août,8,vendredi,2300,151.3678
1980,Août,9,samedi,2295,163.3605
1980,Août,10,dimanche,1851,175.1406
1980,Août,11,lundi,2205,173.2812
1980,Août,12,mardi,2247,161.9116
1980,Août,13,mercredi,2183,150.7239
1980,Août,14,jeudi,2253,139.6885
1980,Août,15,vendredi,2167,128.7615
1980,Août,16,samedi,1981,117.8861
1980,Août,17,dimanche,1927,106.9941
1980,Août,18,lundi,2177,96.0086
1980,Août,19,mardi,2236,84.8473
1980,Août,20,mercredi,2167,73.4274
1980,Août,21,jeudi,2278,61.6726
1980,Août,22,vendredi,2275,49.5213
1980,Août,23,samedi,2131,36.9376
1980,Août,24,dimanche,1893,23.9234
1980,Août,25,lundi,2117,10.541
1980,Août,26,mardi,2275,3.4535
1980,Août,27,mercredi,2271,17.2028
1980,Août,28,jeudi,2287,31.1423
1980,Août,29,vendredi,2244,44.9995
1980,Août,30,samedi,2203,58.6529
1980,Août,31,dimanche,1923,72.023
1980,Septembre,1,lundi,2105,85.0698
1980,Septembre,2,mardi,2183,97.7864
1980,Septembre,3,mercredi,2219,110.1889
1980,Septembre,4,jeudi,2263,122.3059
1980,Septembre,5,vendredi,2213,134.1692
1980,Septembre,6,samedi,2126,145.8074
1980,Septembre,7,dimanche,1825,157.2365
1980,Septembre,8,lundi,2195,168.4221
1980,Septembre,9,mardi,2236,177.641
1980,Septembre,10,mercredi,2116,168.8837
1980,Septembre,11,jeudi,2191,158.067
1980,Septembre,12,vendredi,2294,147.2329
1980,Septembre,13,samedi,2153,136.4035
1980,Septembre,14,dimanche,1860,125.5405
1980,Septembre,15,lundi,2157,114.5872
1980,Septembre,16,mardi,2316,103.4749
1980,Septembre,17,mercredi,2306,92.1277
1980,Septembre,18,jeudi,2339,80.4683
1980,Septembre,19,vendredi,2288,68.4252
1980,Septembre,20,samedi,2196,55.9445
1980,Septembre,21,dimanche,1995,43.0044
1980,Septembre,22,lundi,2282,29.6364
1980,Septembre,23,mardi,2379,15.987
1980,Septembre,24,mercredi,2285,3.7585
1980,Septembre,25,jeudi,2258,13.1623
1980,Septembre,26,vendredi,2237,27.0875
1980,Septembre,27,samedi,2197,40.9624
1980,Septembre,28,dimanche,2019,54.54
1980,Septembre,29,lundi,2166,67.7248
1980,Septembre,30,mardi,2320,80.4855
1980,Octobre,1,mercredi,2294,92.8346
1980,Octobre,2,jeudi,2281,104.8117
1980,Octobre,3,vendredi,2328,116.4701
1980,Octobre,4,samedi,2127,127.8652
1980,Octobre,5,dimanche,1993,139.0462
1980,Octobre,6,lundi,2212,150.0445
1980,Octobre,7,mardi,2277,160.8433
1980,Octobre,8,mercredi,2192,171.1321
1980,Octobre,9,jeudi,2229,174.7235
1980,Octobre,10,vendredi,2238,165.4175
1980,Octobre,11,samedi,2121,154.8282
1980,Octobre,12,dimanche,1958,144.0254
1980,Octobre,13,lundi,2145,133.0811
1980,Octobre,14,mardi,2280,121.9743
1980,Octobre,15,mercredi,2250,110.6573
1980,Octobre,16,jeudi,2307,99.0704
1980,Octobre,17,vendredi,2238,87.1501
1980,Octobre,18,samedi,2132,74.8386
1980,Octobre,19,dimanche,1797,62.0962
1980,Octobre,20,lundi,2100,48.9178
1980,Octobre,21,mardi,2178,35.3555
1980,Octobre,22,mercredi,2213,21.5731
1980,Octobre,23,jeudi,2272,8.347
1980,Octobre,24,vendredi,2224,8.8346
1980,Octobre,25,samedi,2110,22.0475
1980,Octobre,26,dimanche,1844,35.6478
